"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-03","0","17","74","3833","42.5","50.6","34.4"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-04","3","35","80","4181","53.5","62.3","44.7"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-05","48","46","89","4286","63.0","71.1","55.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-06","297","57","94","4291","73.2","81.3","65.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-07","804","61","101","0","81.4","90.1","72.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-08","1134","59","98","3","75.5","83.4","67.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-09","1278","50","83","27","69.0","75.8","62.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-10","1281","39","75","308","56.0","63.4","48.6"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-11","1281","28","72","735","50.8","57.2","44.3"
"USW00094728","NY CITY CENTRAL PARK, NY US","1999-12","1281","19","63","1513","39.9","45.7","34.2"
"USC00285503","MIDLAND PARK, NJ US","1997-01",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-02",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-03",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-04",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-05",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-06",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-07",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-08",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-09",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-10",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-11",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1997-12",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-01",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-02",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-03",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-04",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-05",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-06",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-07",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-08",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-09",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-10",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-11",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1998-12",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-01",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-02",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-03",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-04",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-05",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-06",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-08",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-09",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-10",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-11",,,,,,,
"USC00285503","MIDLAND PARK, NJ US","1999-12",,,,,,,
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-01","0","2","60","3038","30.4","38.1","22.6"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-02","0","15","74","3771","38.3","48.4","28.2"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-03","0","17","69","4536","39.8","49.5","30.1"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-04","0","25","75","5017","49.0","61.6","36.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-06",,"42","93",,"68.2","81.1","55.3"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-08",,,,,,,
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-09",,"35","84",,"64.0","75.0","53.0"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-10",,"27","85",,"53.3","64.5","42.0"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-11",,"20","66",,"41.7","49.8","33.7"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1997-12",,"18","53",,"35.5","43.1","27.9"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-01","0","13","63",,"38.2","45.0","31.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-02","0","14","58",,"38.3","46.6","30.0"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-03","7","17","86",,"43.0","52.8","33.2"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-04","7","28","74",,"50.8","62.8","38.9"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-05","52","36","88",,"63.0","74.3","51.7"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-06","196","45","93",,"67.7","76.9","58.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-07","507","56","92","0","75.1","85.3","64.8"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-08","775","47","94","2","73.9","85.7","62.0"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-09","895","36","92","50","67.6","79.5","55.8"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-10","896","33","76","367","54.8","64.4","45.1"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-11","896","25","66","983","44.5","54.8","34.2"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1998-12","896","13","77","1770","39.6","48.9","30.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-01","0","7","58","2800","31.8","40.0","23.5"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-02","0","11","61","3642","34.9","44.6","25.3"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-03","0","16","75","4389","40.9","51.0","30.8"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-04","0","29","82","4818","50.7","64.0","37.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-05","16","34","91","4988","60.0","72.3","47.7"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-06","204","48","95","5003","70.8","82.6","59.0"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-07","609","52","100","0","78.1","89.8","66.4"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-08","856","51","97","7","73.0","83.4","62.6"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-09","953","44","85","45","67.0","76.6","57.3"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-10","953","31","74","402","53.5","65.0","41.9"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-11","953","23","72","884","48.2","58.1","38.3"
"USC00302129","DOBBS FERRY ARDSLEY, NY US","1999-12","953","15","64","1735","37.5","46.0","29.0"
"USC00287865","SANDY HOOK, NJ US","1998-10",,"40",,,,,"47.7"
"USC00287865","SANDY HOOK, NJ US","1998-11",,,"56",,,"49.6",
"USC00287865","SANDY HOOK, NJ US","1998-12",,,"62",,,"53.3",
"USC00287865","SANDY HOOK, NJ US","1999-01",,,"52",,,"37.1",
"USC00287865","SANDY HOOK, NJ US","1999-02",,,"55",,,"37.9",
"USC00287865","SANDY HOOK, NJ US","1999-03",,,,,,,
"USC00287865","SANDY HOOK, NJ US","1999-04",,,,,,,
"USC00287865","SANDY HOOK, NJ US","1999-05",,"40","87",,"56.2","62.7","49.8"
"USC00287865","SANDY HOOK, NJ US","1999-06",,"50","82",,"63.5","70.3","56.7"
"USC00287865","SANDY HOOK, NJ US","1999-07",,"52","92","11","72.2","80.2","64.1"
"USC00287865","SANDY HOOK, NJ US","1999-08",,,,,,,
"USC00287865","SANDY HOOK, NJ US","1999-09",,,,,,,
"USC00305380","MINEOLA 1 NE, NY US","1997-01","0","4","61","2738","32.2","39.9","24.5"
"USC00305380","MINEOLA 1 NE, NY US","1997-02","0","16","74","3422","39.8","48.7","30.8"
"USC00305380","MINEOLA 1 NE, NY US","1997-03","0","17","69","4161","41.2","50.7","31.6"
"USC00305380","MINEOLA 1 NE, NY US","1997-04","0","27","77","4601","50.3","61.8","38.9"
"USC00305380","MINEOLA 1 NE, NY US","1997-05","6","37","86","4803","58.7","69.7","47.7"
"USC00305380","MINEOLA 1 NE, NY US","1997-06","206","45","97","4848","70.1","82.7","57.6"
"USC00305380","MINEOLA 1 NE, NY US","1997-07","537","53","99","3","75.6","87.4","63.8"
"USC00305380","MINEOLA 1 NE, NY US","1997-08","813","56","97","4","73.9","84.3","63.5"
"USC00305380","MINEOLA 1 NE, NY US","1997-09","921","39","87","60","66.7","78.0","55.5"
"USC00305380","MINEOLA 1 NE, NY US","1997-10","946","30","88","365","56.0","67.1","44.9"
"USC00305380","MINEOLA 1 NE, NY US","1997-11","946","22","67","971","43.9","52.2","35.7"
"USC00305380","MINEOLA 1 NE, NY US","1997-12","946","16","57","1817","37.7","45.8","29.6"
"USC00305380","MINEOLA 1 NE, NY US","1998-01","0","14","67","2583","40.3","48.1","32.5"
"USC00305380","MINEOLA 1 NE, NY US","1998-02","0","16","62","3273","40.4","49.2","31.5"
"USC00305380","MINEOLA 1 NE, NY US","1998-03","2","17","84","3934","43.7","53.2","34.3"
"USC00305380","MINEOLA 1 NE, NY US","1998-04","2","31","74","4332","51.7","62.2","41.2"
"USC00305380","MINEOLA 1 NE, NY US","1998-05","60","39","90","4453","63.0","73.2","52.8"
"USC00305380","MINEOLA 1 NE, NY US","1998-06","212","48","97","4488","68.9","77.8","59.9"
"USC00305380","MINEOLA 1 NE, NY US","1998-07","547","58","96","0","75.8","86.0","65.6"
"USC00305380","MINEOLA 1 NE, NY US","1998-08","888","55","94","0","76.0","86.7","65.3"
"USC00305380","MINEOLA 1 NE, NY US","1998-09","1042","40","92","31","69.1","80.1","58.2"
"USC00305380","MINEOLA 1 NE, NY US","1998-10","1043","36","78","292","56.6","66.7","46.5"
"USC00305380","MINEOLA 1 NE, NY US","1998-11","1043","26","65","843","46.6","56.6","36.6"
"USC00305380","MINEOLA 1 NE, NY US","1998-12","1043","12","77","1587","41.0","50.0","31.9"
"USC00305380","MINEOLA 1 NE, NY US","1999-01","0","9","57","2553","33.8","42.9","24.7"
"USC00305380","MINEOLA 1 NE, NY US","1999-02","0","12","61","3320","36.7","45.8","27.6"
"USC00305380","MINEOLA 1 NE, NY US","1999-03","0","16","75","4034","42.0","52.5","31.4"
"USC00305380","MINEOLA 1 NE, NY US","1999-04","0","32","82","4427","51.9","63.5","40.3"
"USC00305380","MINEOLA 1 NE, NY US","1999-05","22","37","90","4552","61.7","73.1","50.3"
"USC00305380","MINEOLA 1 NE, NY US","1999-06","235","50","97","4558","71.9","82.8","61.0"
"USC00305380","MINEOLA 1 NE, NY US","1999-07","671","55","101","0","79.0","89.5","68.6"
"USC00305380","MINEOLA 1 NE, NY US","1999-08","972","55","97","4","74.6","84.2","65.1"
"USC00305380","MINEOLA 1 NE, NY US","1999-09","1101","48","86","34","68.3","78.0","58.6"
"USC00305380","MINEOLA 1 NE, NY US","1999-10","1103","34","78","348","54.3","65.7","42.8"
"USC00305380","MINEOLA 1 NE, NY US","1999-11","1103","25","73","828","49.0","58.5","39.5"
"USC00305380","MINEOLA 1 NE, NY US","1999-12","1103","17","64","1647","38.6","46.7","30.6"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-01","0","3","62","2864","31.1","38.7","23.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-02","0","18","74","3582","39.3","47.6","31.1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-03","0","24","70","4302","41.8","50.1","33.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-04","0","28","74","4727","50.8","60.3","41.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-05","5","42","86","4912","59.2","68.8","49.6"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-06","229","49","97","4959","70.9","80.4","61.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-07","597","58","101","1","76.8","87.1","66.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-08","864","57","97","1","73.6","82.3","64.9"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-09","975","44","86","55","66.9","75.8","58.0"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-10","1010","30","88","355","56.4","65.1","47.8"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-11","1010","26","66","996","43.6","50.3","37.0"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1997-12","1010","17","56","1846","37.6","44.3","30.8"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-01","0","14","70","2618","40.1","46.7","33.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-02","0","18","60","3298","40.7","47.5","34.0"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-03","28","19","86","3940","45.2","53.1","37.3"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-04","28","37","74","4275","53.8","62.7","45.0"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-05","120","43","90","4371","64.8","73.9","55.8"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-06","296","50","94","4395","70.1","77.8","62.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-07","686","63","98","0","77.6","86.5","68.7"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-08","1058","57","93","0","77.0","85.6","68.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-09","1239","46","92","21","70.3","79.6","61.1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-10","1242","41","79","255","57.6","65.4","49.8"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-11","1242","31","67","779","47.5","55.6","39.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1998-12","1242","17","76","1498","41.8","49.3","34.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-01","0","10","63","2477","33.4","41.2","25.7"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-02","0","14","70","3238","37.8","45.5","30.1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-03","0","18","75","3924","42.9","51.9","33.8"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-04","2","34","83","4276","53.3","63.2","43.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-05","47","43","90","4376","63.2","72.4","54.1"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-06","325","55","99","4379","74.2","83.6","64.7"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-07","815","57","103","0","80.8","90.2","71.5"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-08","1165","59","99","2","76.2","84.4","68.0"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-09","1317","48","88","27","69.3","76.9","61.6"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-10","1319","37","76","325","55.5","64.5","46.4"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-11","1319","28","73","772","50.1","58.3","41.9"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","1999-12","1319","18","65","1566","39.4","46.3","32.5"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-01","0","3","63","2918","30.7","38.2","23.2"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-02","0","19","74","3638","39.3","47.7","30.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-03","0","21","69","4380","41.1","49.5","32.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-04","0","28","74","4818","50.4","60.5","40.4"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-05","7","38","85","5007","58.9","69.2","48.7"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-06","197","49","95","5043","70.3","81.0","59.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-07","504","56","101","2","75.5","86.2","64.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-08","741","53","95","2","72.9","82.3","63.5"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-09","827","39","87","74","65.5","75.5","55.4"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-10","844","28","83","399","54.4","64.0","44.7"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-11","844","24","65","1079","42.3","49.6","35.0"
"USW00094741","TETERBORO AIRPORT, NJ US","1997-12","844","17","57","1970","36.2","43.4","29.1"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-01","0","14","68","2685","39.5","46.1","32.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-02","0","16","60","3388","39.9","46.5","33.3"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-03","18","17","85","4050","44.2","52.6","35.9"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-04","18","36","75","4396","53.1","62.9","43.2"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-05","90","42","90","4492","64.2","74.2","54.3"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-06","252","49","95","4528","69.3","78.1","60.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-07","590","58","94","0","75.9","85.6","66.1"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-08","933","54","93","0","76.1","86.2","65.9"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-09","1094","42","91","34","69.2","80.1","58.4"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-10","1096","35","80","305","56.3","65.5","47.1"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-11","1096","24","66","872","46.1","55.6","36.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1998-12","1096","13","77","1641","40.2","49.3","31.1"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-01","0","7","61","2662","32.1","40.3","23.9"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-02","0","14","69","3346","36.5","45.2","27.9"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-04",,"32","83",,"51.8","63.0","40.5"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-05",,"41","89",,"61.8","71.7","51.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-06",,"52","98",,"72.9","83.1","62.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-07",,"55","100","0","80.5","91.3","69.8"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-08",,"55","99","4","75.0","84.5","65.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-09",,"50","87","31","68.7","77.3","60.1"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-10",,"33","75","363","54.3","64.7","43.9"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-11",,"25","75","851","48.7","57.8","39.6"
"USW00094741","TETERBORO AIRPORT, NJ US","1999-12",,"18","66","1688","38.0","45.7","30.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-01","0","5","61","2605","32.7","39.5","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-02","0","20","73","3293","40.4","47.4","33.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-03","0","26","69","4005","42.0","49.2","34.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-04","0","30","78","4379","52.6","60.6","44.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-05","7","44","84","4540","60.0","67.8","52.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-06","259","51","96","4572","72.4","80.2","64.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-07","635","59","99","1","77.1","85.3","68.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-08","946","62","96","1","75.0","81.6","68.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-09","1093","52","85","36","68.7","75.3","62.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-10","1134","41","87","285","58.3","64.6","51.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-11","1134","29","66","872","45.4","50.4","40.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1997-12","1134","18","54","1676","39.1","44.0","34.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-01","0","16","63","2444","40.2","45.4","35.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-02","0","18","58","3122","40.8","46.3","35.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-03","15","20","83","3757","45.0","51.6","38.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-04","16","38","73","4093","53.8","61.2","46.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-05","110","45","89","4194","64.8","72.9","56.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-06","280","53","95","4215","70.0","76.7","63.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-07","682","64","94","0","78.0","85.0","70.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-08","1083","60","93","0","77.9","84.8","71.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-09","1294","53","91","12","71.6","78.6","64.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-10","1300","43","76","206","58.9","64.8","53.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-11","1300","37","63","686","49.0","54.2","43.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","1998-12","1301","18","75","1339","44.0","49.6","38.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-01","0","11","57","2303","33.9","40.5","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-02","0","14","57","3069","37.6","43.7","31.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-03","0","18","73","3762","42.7","50.3","35.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-04","1","36","81","4111","53.4","61.3","45.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-05","46","47","88","4215","63.1","70.7","55.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-06","316","58","97","4217","73.9","81.7","66.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-07","841","64","101","0","81.9","89.7","74.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-08","1198","60","99","3","76.4","83.3","69.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-09","1372","52","83","20","70.2","76.1","64.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-10","1375","40","74","256","57.5","64.3","50.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-11","1376","30","75","664","51.4","57.7","45.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","1999-12","1376","20","62","1413","40.8","46.5","35.2"
"USC00066655","PUTNAM LAKE, CT US","1997-01",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-02",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-03",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-04",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-05",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-06",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-07",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-08",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-09",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-10",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-11",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1997-12",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-01",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-02",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-03",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-04",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-05",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1998-06",,,,,,,
