"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00066655","PUTNAM LAKE, CT US","1995-10",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1995-11",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1995-12",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-01",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-02",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-03",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-04",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-05",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-06",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-07",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-08",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-09",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-10",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-11",,,,,,,
"USC00066655","PUTNAM LAKE, CT US","1996-12",,,,,,,
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-01","0","-9","53","3409","21.4","29.8","13.0"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-02","0","2","61","4466","25.8","34.2","17.5"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-03","0","16","68","5270","37.3","45.1","29.6"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-04","0","29","80","5679","50.7","60.4","41.1"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-05","14","38","86","5919","57.5","67.9","47.1"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-06","195","49","92","5931","70.6","80.2","61.1"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-07","511","59","93","0","76.1","84.8","67.3"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-08","667","51","89","8","69.7","78.8","60.7"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-09","701","46","83","93","63.3","71.5","55.0"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-10","701","34","73","447","53.6","63.4","43.8"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1994-11","701","21","72","889","49.2","57.1","41.2"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-01","0","12","62",,"34.2","41.1","27.3"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-02","0","2","51",,"28.2","36.3","20.2"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-03","0","19","70",,"42.1","50.5","33.8"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-04","0","21","70",,"47.8","57.2","38.4"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-05","13","37","84",,"57.9","67.3","48.5"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-07",,,"100",,,"85.2",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-08",,,"94",,,"84.4",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-09",,,"89",,,"72.9",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-10",,,"82",,,"68.1",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-11",,,"68",,,"48.5",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1995-12",,,"51",,,"36.3",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-01",,,"57",,,"35.9",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-02",,,"60",,,"39.0",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-03",,,"62",,,"45.4",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-04",,"24","78",,"49.3","57.8","40.8"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-05",,,"95",,,"68.7",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-06",,"49","88",,"69.4","78.3","60.5"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-07",,"59","88","0","72.0","79.9","64.2"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-08",,"57","90","0","72.3","80.8","63.8"
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-09",,,"90",,,"71.6",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-10",,,"75",,,"61.6",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-11",,,"66",,,"48.1",
"USW00094745","WESTCHESTER CO AIRPORT, NY US","1996-12",,,"57",,,"44.5",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-01","0","0","51","2961","26.3","33.6","19.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-02","0","9","49","3962","29.3","36.2","22.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-03","0","21","69","4735","40.0","46.9","33.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-04","0","36","75","5085","53.3","61.5","45.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-05","11","44","86","5263","59.6","67.9","51.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-06","223","56","98","5263","72.0","79.6","64.5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-07","629","64","93","0","78.1","85.1","71.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-08","852","57","89","0","72.2","79.2","65.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-09","953","54","89","11","68.0","75.3","60.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-10","953","42","70","261","56.9","64.7","49.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-11","953","26","73","683","50.9","58.1","43.8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1994-12","953","21","63","1403","41.8","49.0","34.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-01","0","17","58","2246","37.8","43.4","32.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-02","0","7","50","3184","31.5","38.6","24.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-03","0","21","62","3835","44.0","50.9","37.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-04","0","24","75","4271","50.5","58.3","42.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-05","25","45","84","4433","60.6","68.1","53.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-06","191","53","93","4440","70.3","78.0","62.6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-07","584","61","97","0","77.7","83.9","71.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-08","956","59","94","0","77.0","85.3","68.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-09","1087","50","89","33","68.3","75.5","60.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-10","1124","45","85","175","61.6","69.0","54.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-11","1124","27","72","781","44.8","51.4","38.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1995-12","1124","17","54","1742","34.0","39.9","28.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01","0","9","54","2791","31.2","37.5","24.8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02","0","7","65","3695","33.8","40.4","27.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03","0","13","58","4532","38.0","45.0","31.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04","0","33","81","4976","50.2","57.2","43.2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05","42","39","95","5216","58.6","66.4","50.8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06","193","52","91","5231","69.5","76.6","62.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07","416","61","87","0","72.2","78.6","65.8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08","660","61","86","0","72.9","79.5","66.3"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09","792","50","90","41","68.0","74.7","61.4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10","792","38","77","331","55.6","63.2","48.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-11","792","21","65","1010","42.4","49.0","35.7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-12","792","17","57","1769","40.5","46.1","35.0"
"USC00307587","SEA CLIFF, NY US","1994-09",,"52","83",,"64.6","72.1","57.2"
"USC00307587","SEA CLIFF, NY US","1994-10",,,"71",,,"61.6",
"USC00307587","SEA CLIFF, NY US","1994-11",,"26","69",,"48.6","57.4","39.8"
"USC00307587","SEA CLIFF, NY US","1994-12",,,"61",,,"47.4",
"USC00307587","SEA CLIFF, NY US","1995-01",,,"65",,,"43.0",
"USC00307587","SEA CLIFF, NY US","1995-02",,,"49",,,"37.2",
"USC00307587","SEA CLIFF, NY US","1995-03",,,"67",,,"50.7",
"USC00307587","SEA CLIFF, NY US","1995-04",,,"71",,,"58.8",
"USC00307587","SEA CLIFF, NY US","1995-05",,,"83",,,"67.7",
"USC00307587","SEA CLIFF, NY US","1995-07",,,"96",,,"83.6",
"USC00307587","SEA CLIFF, NY US","1995-08",,,"92",,,"83.1",
"USC00307587","SEA CLIFF, NY US","1995-09",,"49","85",,"64.2","72.9","55.5"
"USC00307587","SEA CLIFF, NY US","1995-10",,,"79",,,"66.6",
"USC00307587","SEA CLIFF, NY US","1995-11",,,"69",,,"48.8",
"USC00307587","SEA CLIFF, NY US","1995-12",,,"53",,,"36.3",
"USC00307587","SEA CLIFF, NY US","1996-01",,,"56",,,"36.1",
"USC00307587","SEA CLIFF, NY US","1996-02",,"6","58",,"30.8","39.8","21.9"
"USC00307587","SEA CLIFF, NY US","1996-03",,,"62",,,"44.9",
"USC00307587","SEA CLIFF, NY US","1996-04",,,"79",,,"58.1",
"USC00307587","SEA CLIFF, NY US","1996-05",,,"93",,,"67.5",
"USC00307587","SEA CLIFF, NY US","1996-06",,"53","85",,"69.3","77.1","61.4"
"USC00307587","SEA CLIFF, NY US","1996-07",,,"88",,,"78.8",
"USC00307587","SEA CLIFF, NY US","1996-08",,"61","88",,"72.1","79.7","64.4"
"USC00307587","SEA CLIFF, NY US","1996-09",,"49","84",,"65.8","72.7","59.0"
"USC00307587","SEA CLIFF, NY US","1996-10",,,"72",,,"62.2",
"USC00307587","SEA CLIFF, NY US","1996-11",,,"68",,,"48.0",
"USC00307587","SEA CLIFF, NY US","1996-12",,,"58",,,"45.4",
"USC00306674","PLEASANTVILLE, NY US","1994-01",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-02",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-03",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-04",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-05",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-06",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-07",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-08",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-09",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-10",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-11",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1994-12",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-01",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-02",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-03",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-04",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-05",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-07",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-08",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-10",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-11",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1995-12",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-01",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-02",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-03",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-04",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-05",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-06",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-07",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-08",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-09",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-10",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-11",,,,,,,
"USC00306674","PLEASANTVILLE, NY US","1996-12",,,,,,,
"USC00305377","MINEOLA, NY US","1994-01",,"-4",,,,,"14.9"
"USC00305377","MINEOLA, NY US","1994-02",,"6","60",,"28.4","37.0","19.9"
"USC00305377","MINEOLA, NY US","1994-03",,"12","70",,"38.7","46.9","30.6"
"USC00305377","MINEOLA, NY US","1994-04",,"31","79",,"52.5","62.6","42.5"
"USC00305377","MINEOLA, NY US","1994-05",,"39","89",,"58.0","68.9","47.2"
"USC00305377","MINEOLA, NY US","1994-06",,"46","97",,"70.4","80.6","60.2"
"USC00305377","MINEOLA, NY US","1994-07",,"59","96","0","76.1","85.1","67.0"
"USC00305377","MINEOLA, NY US","1994-08",,"46","89","44","67.4","76.2","58.5"
"USC00305377","MINEOLA, NY US","1994-09",,"41","81","207","59.8","68.9","50.8"
"USC00305377","MINEOLA, NY US","1994-10",,"39","77","439","57.7","67.7","47.7"
"USC00305377","MINEOLA, NY US","1994-11",,"27","70","891","49.9","58.0","41.9"
"USC00305377","MINEOLA, NY US","1994-12",,"22","62","1626","41.3","49.1","33.5"
"USC00305377","MINEOLA, NY US","1995-01",,,,,,,
"USC00305377","MINEOLA, NY US","1995-02",,"8","50",,"29.4","37.3","21.5"
"USC00305377","MINEOLA, NY US","1995-03",,"21","65",,"42.8","50.6","34.9"
"USC00305377","MINEOLA, NY US","1995-04",,"25","72",,"49.5","58.7","40.2"
"USC00305377","MINEOLA, NY US","1995-05",,"39","85",,"58.1","67.2","49.0"
"USC00305377","MINEOLA, NY US","1995-06",,"50","94",,"68.5","78.0","58.9"
"USC00305377","MINEOLA, NY US","1995-07",,"53","98","0","75.7","83.9","67.4"
"USC00305377","MINEOLA, NY US","1995-08",,"55","95","0","75.3","85.9","64.7"
"USC00305377","MINEOLA, NY US","1995-09",,"48","88","47","66.1","74.8","57.4"
"USC00305377","MINEOLA, NY US","1995-10",,"40","85","234","59.7","69.5","49.9"
"USC00305377","MINEOLA, NY US","1995-11",,"25","71","883","43.4","51.0","35.8"
"USC00305377","MINEOLA, NY US","1995-12",,"17","51","1904","32.1","38.9","25.2"
"USC00305377","MINEOLA, NY US","1996-01","0","7","53","2970","29.5","36.8","22.1"
"USC00305377","MINEOLA, NY US","1996-02","0","3","63","3882","33.5","41.1","25.9"
"USC00305377","MINEOLA, NY US","1996-03","0","14","61","4692","38.9","47.7","30.0"
"USC00305377","MINEOLA, NY US","1996-04","0","31","80","5109","51.1","59.0","43.2"
"USC00305377","MINEOLA, NY US","1996-05","48","35","97","5348","58.8","68.4","49.2"
"USC00305377","MINEOLA, NY US","1996-06","211","48","90","5364","69.9","78.3","61.6"
"USC00305377","MINEOLA, NY US","1996-07","450","59","90","0","72.7","80.5","64.9"
"USC00305377","MINEOLA, NY US","1996-08","695","58","89","2","72.9","81.9","63.8"
"USC00305377","MINEOLA, NY US","1996-09","807","47","88","67","66.6","74.4","58.7"
"USC00305377","MINEOLA, NY US","1996-10","807","35","78","376","55.0","64.1","45.9"
"USC00305377","MINEOLA, NY US","1996-12",,"18","55",,"40.0","45.9","34.1"
"USC00305796","NEW YORK, NY US","1994-01","0","-2","54","2933","26.1","33.3","19.0"
"USC00305796","NEW YORK, NY US","1994-02","0","8","60","3893","30.7","37.4","24.0"
"USC00305796","NEW YORK, NY US","1994-03","0","20","70","4654","40.4","47.4","33.5"
"USC00305796","NEW YORK, NY US","1994-04","0","36","80","4970","54.5","62.8","46.1"
"USC00305796","NEW YORK, NY US","1994-05","29","46","87","5126","60.8","69.8","51.8"
"USC00305796","NEW YORK, NY US","1994-06","285","54","97","5126","73.5","81.3","65.8"
"USC00305796","NEW YORK, NY US","1994-07","720","66","92","0","79.1","85.8","72.3"
"USC00305796","NEW YORK, NY US","1994-08","972","57","90","0","73.1","80.2","66.0"
"USC00305796","NEW YORK, NY US","1994-09","1069","53","87","16","67.7","74.8","60.5"
"USC00305796","NEW YORK, NY US","1994-10","1070","44","74","242","57.7","65.3","50.2"
"USC00305796","NEW YORK, NY US","1994-11","1070","25","72","654","51.3","58.2","44.3"
"USC00305796","NEW YORK, NY US","1994-12","1070","20","63","1373","41.8","48.2","35.4"
"USC00305796","NEW YORK, NY US","1995-01","0","15","60","2230","37.3","42.8","31.9"
"USC00305796","NEW YORK, NY US","1995-02","0","7","53","3163","31.7","38.3","25.1"
"USC00305796","NEW YORK, NY US","1995-03","0","21","65","3800","44.5","51.0","37.9"
"USC00305796","NEW YORK, NY US","1995-04","0","24","73","4222","51.0","58.5","43.4"
"USC00305796","NEW YORK, NY US","1995-05","35","45","87","4359","61.7","69.5","54.0"
"USC00305796","NEW YORK, NY US","1995-06","220","55","92","4362","71.1","78.5","63.6"
"USC00305796","NEW YORK, NY US","1995-07","637","62","101","0","78.4","85.4","71.5"
"USC00305796","NEW YORK, NY US","1995-08","1025","61","95","0","77.5","85.5","69.5"
"USC00305796","NEW YORK, NY US","1995-09","1154","51","88","28","68.4","75.5","61.2"
"USC00305796","NEW YORK, NY US","1995-10","1190","43","84","171","61.4","69.0","53.9"
"USC00305796","NEW YORK, NY US","1995-11","1190","25","72","802","44.0","50.6","37.3"
"USC00305796","NEW YORK, NY US","1995-12","1190","15","55","1799","32.8","38.6","27.1"
"USC00305796","NEW YORK, NY US","1996-01","0","8","54","2858","30.8","37.3","24.5"
"USC00305796","NEW YORK, NY US","1996-02","0","7","64","3756","34.0","40.4","27.7"
"USC00305796","NEW YORK, NY US","1996-03","0","12","58","4578","38.5","45.4","31.6"
"USC00305796","NEW YORK, NY US","1996-04","7","33","82","4991","51.4","58.8","44.0"
"USC00305796","NEW YORK, NY US","1996-05","64","42","94","5188","60.5","68.3","52.7"
"USC00305796","NEW YORK, NY US","1996-06","261","54","90","5196","71.3","78.2","64.3"
"USC00305796","NEW YORK, NY US","1996-07","531","64","90","0","73.7","80.1","67.4"
"USC00305796","NEW YORK, NY US","1996-08","827","62","89","0","74.5","81.0","68.1"
"USC00305796","NEW YORK, NY US","1996-09","979","52","91","37","68.8","75.2","62.5"
"USC00305796","NEW YORK, NY US","1996-10","983","40","79","292","56.9","64.1","49.7"
"USC00305796","NEW YORK, NY US","1996-11","983","24","67","948","43.1","49.0","37.2"
"USC00305796","NEW YORK, NY US","1996-12","983","17","61","1687","41.2","46.4","35.9"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-01","0","-2","49",,"24.4","31.8","17.0"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-02","0","6","50",,"26.8","34.2","19.3"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-03","0","15","68",,"37.4","44.1","30.6"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-04","0","31","73",,"50.1","58.1","42.0"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-05","3","38","84",,"56.1","64.8","47.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-06","148","48","97",,"69.5","77.2","61.7"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-07","486","62","92","0","75.9","83.0","68.8"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-08","614","51","86","12","69.1","76.4","61.8"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-09","663","47","86","65","64.9","73.2","56.6"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-10","663","37","72","346","55.5","65.0","46.1"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-11","663","25","72","768","50.1","58.0","42.3"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1994-12","663","19","62","1536","40.2","47.7","32.8"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-01","0","15","58","2406","36.9","42.7","31.1"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-02","0","5","50","3363","30.8","38.5","23.2"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-03","0","21","63","4054","42.7","49.7","35.7"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-04","0","24","73","4528","49.2","57.6","40.8"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-05","6","38","81","4751","58.0","66.1","49.9"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-06","128","51","91","4768","68.5","75.9","61.1"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-07","459","55","94","0","75.7","82.5","68.9"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-08","772","56","93","0","75.1","84.1","66.1"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-09","859","48","89","61","65.8","73.7","57.9"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-10","880","39","84","268","59.1","67.9","50.2"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-11","880","24","71","894","41.6","49.7","33.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1995-12","880","15","52","1926","31.7","38.1","25.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-01","0","5","54","3017","29.8","36.6","23.0"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-02","0","0","62","3949","32.9","39.8","25.9"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-03","0","12","59","4819","36.9","44.4","29.5"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-04","0","30","77","5305","48.8","55.7","42.0"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-05","33","35","92","5563","57.7","65.4","50.1"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-06","189","52","90","5583","69.5","76.7","62.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-07","409","60","89","0","72.1","77.8","66.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-08","656","59","86","0","73.0","79.2","66.8"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-09","781","49","88","42","67.8","74.2","61.4"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-10","782","35","76","344","54.8","62.2","47.5"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-11","782","20","64","1039","41.2","47.6","34.7"
"USC00308946","WANTAGH CEDAR CREEK, NY US","1996-12","782","12","53","1846","38.9","44.3","33.6"
"USC00283704","HARRISON, NJ US","1996-01","0","5","55",,"28.8","36.4","21.3"
"USC00283704","HARRISON, NJ US","1996-02","0","4","63",,"32.1","39.5","24.8"
"USC00283704","HARRISON, NJ US","1996-03","0","12","66",,"37.7","46.1","29.3"
"USC00283704","HARRISON, NJ US","1996-04","2","31","86",,"50.2","59.8","40.7"
"USC00283704","HARRISON, NJ US","1996-05","37","34","96",,"58.2","68.0","48.5"
"USC00283704","HARRISON, NJ US","1996-06","223","53","88",,"71.3","80.2","62.3"
"USC00283704","HARRISON, NJ US","1996-07","465","60","91","0","73.4","81.4","65.5"
"USC00283704","HARRISON, NJ US","1996-08","737","60","92","1","74.7","82.7","66.6"
"USC00283704","HARRISON, NJ US","1996-09",,"48","91",,"67.7","76.1","59.4"
"USC00283704","HARRISON, NJ US","1996-10",,"35","78",,"54.8","64.1","45.5"
"USC00283704","HARRISON, NJ US","1996-11",,,"69",,,"48.1",
"USC00283704","HARRISON, NJ US","1996-12",,"18","63",,"39.1","45.9","32.4"
"USC00284339","JERSEY CITY, NJ US","1994-01","0","-4","55",,"23.9","31.8","15.9"
"USC00284339","JERSEY CITY, NJ US","1994-02","0","6","59",,"28.7","37.0","20.2"
"USC00284339","JERSEY CITY, NJ US","1994-03","0","13","69",,"38.8","47.3","30.3"
"USC00284339","JERSEY CITY, NJ US","1994-04","2","33","82",,"53.1","63.1","43.1"
"USC00284339","JERSEY CITY, NJ US","1994-05","31","43","89",,"59.8","70.8","48.7"
"USC00284339","JERSEY CITY, NJ US","1994-06","308","53","96",,"74.2","83.9","64.5"
"USC00284339","JERSEY CITY, NJ US","1994-07","721","63","95","0","78.3","86.9","69.7"
"USC00284339","JERSEY CITY, NJ US","1994-08","951","53","91","4","72.3","81.3","63.3"
"USC00284339","JERSEY CITY, NJ US","1994-09","1028","41","88","46","66.2","76.0","56.3"
"USC00284339","JERSEY CITY, NJ US","1994-10","1028","39","75","342","55.5","65.8","45.2"
"USC00284339","JERSEY CITY, NJ US","1994-11","1028","24","72","807","49.5","58.1","40.9"
"USC00284339","JERSEY CITY, NJ US","1994-12","1028","18","63","1573","40.3","48.8","31.8"
"USC00284339","JERSEY CITY, NJ US","1995-01","0","13","62","2483","35.7","42.7","28.6"
"USC00284339","JERSEY CITY, NJ US","1995-02","0","4","53","3509","28.4","36.2","20.5"
"USC00284339","JERSEY CITY, NJ US","1995-03","0","19","69","4168","43.7","52.2","35.3"
"USC00284339","JERSEY CITY, NJ US","1995-04","0","22","79","4639","49.3","58.5","40.1"
"USC00284339","JERSEY CITY, NJ US","1995-05","21","43","88","4813","60.1","68.7","51.4"
"USC00284339","JERSEY CITY, NJ US","1995-06",,,,,,,
"USC00284339","JERSEY CITY, NJ US","1995-08",,"58","96",,"76.3","87.3","65.4"
"USC00284339","JERSEY CITY, NJ US","1995-09",,"46","90",,"66.7","76.7","56.8"
"USC00284339","JERSEY CITY, NJ US","1995-10",,"40","83",,"59.7","69.9","49.4"
"USC00284339","JERSEY CITY, NJ US","1995-11",,,,,,,
"USC00284339","JERSEY CITY, NJ US","1995-12",,"14","54",,"30.8","37.2","24.5"
"USC00284339","JERSEY CITY, NJ US","1996-01","0","5","55",,"28.9","36.3","21.5"
"USC00284339","JERSEY CITY, NJ US","1996-02","0","3","63",,"32.5","40.1","24.8"
"USC00284339","JERSEY CITY, NJ US","1996-03","0","10","62",,"36.3","45.5","27.0"
"USC00284339","JERSEY CITY, NJ US","1996-04","2","32","85",,"51.4","60.5","42.3"
"USC00284339","JERSEY CITY, NJ US","1996-05","34","39","96",,"58.7","68.4","48.9"
"USC00284339","JERSEY CITY, NJ US","1996-06","220","47","89",,"70.8","79.3","62.4"
"USC00284339","JERSEY CITY, NJ US","1996-08",,"60","91",,"74.0","82.3","65.7"
"USC00284339","JERSEY CITY, NJ US","1996-09",,"48","91",,"68.1","76.4","59.7"
"USC00284339","JERSEY CITY, NJ US","1996-10",,"37","78",,"56.4","66.1","46.5"
"USC00284339","JERSEY CITY, NJ US","1996-11",,"21","69",,"42.4","50.4","34.3"
"USC00284339","JERSEY CITY, NJ US","1996-12",,"18","62",,"41.1","48.9","33.4"
"USC00282023","CRANFORD, NJ US","1994-01","0","-7","56","3205","25.1","34.8","15.5"
"USC00282023","CRANFORD, NJ US","1994-02","0","5","63","4213","29.0","39.6","18.3"
"USC00282023","CRANFORD, NJ US","1994-03","0","14","72","4995","39.8","49.6","30.0"
"USC00282023","CRANFORD, NJ US","1994-04","12","29","88","5295","55.1","68.6","41.7"
"USC00282023","CRANFORD, NJ US","1994-05","38","32","90","5492","59.2","73.6","44.8"
