"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2012-06",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2012-08",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2012-09",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2012-10",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2013-01",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2013-03",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2013-04",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2013-09",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2014-01",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2014-03",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2014-05",,,,,,,
"US1NJMN0051","RUMSON 0.5 NE, NJ US","2014-08",,,,,,,
"USC00300961","BRONX, NY US","2012-01","0","16","62",,"37.7","44.2","31.1"
"USC00300961","BRONX, NY US","2012-02","0","21","61",,"40.6","46.2","35.1"
"USC00300961","BRONX, NY US","2012-03","0","26","76",,"49.7","57.5","42.0"
"USC00300961","BRONX, NY US","2012-04","16","39","85",,"54.8","62.9","46.7"
"USC00300961","BRONX, NY US","2012-05","103","50","91",,"64.9","71.4","58.4"
"USC00300961","BRONX, NY US","2012-06","333","52","97",,"72.1","79.6","64.7"
"USC00300961","BRONX, NY US","2012-07","807","63","100","0","80.3","87.7","72.9"
"USC00300961","BRONX, NY US","2012-08","1215","64","92","0","78.2","84.7","71.6"
"USC00300961","BRONX, NY US","2012-09","1380","54","88","14","70.0","76.2","63.9"
"USC00300961","BRONX, NY US","2012-10","1400","40","79","202","59.6","64.9","54.2"
"USC00300961","BRONX, NY US","2012-11","1400","33","66","815","44.6","50.0","39.2"
"USC00300961","BRONX, NY US","2012-12","1400","29","60","1514","41.8","46.3","37.4"
"USC00300961","BRONX, NY US","2013-01","0","13","57","2430","35.5","40.9","30.0"
"USC00300961","BRONX, NY US","2013-02","0","18","53","3300","33.9","38.9","28.9"
"USC00300961","BRONX, NY US","2013-05",,"43","92",,"62.7","70.8","54.6"
"USC00300961","BRONX, NY US","2013-07",,"64","97","0","79.8","85.9","73.7"
"USC00300961","BRONX, NY US","2013-08",,"61","89","0","74.2","80.5","67.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-01","0","10","59","2575","34.2","42.3","26.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-02","0","19","62","3341","37.6","46.3","28.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-03","1","22","78","3816","49.7","59.8","39.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-04","15","30","90","4210","52.3","63.8","40.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-05","102","42","92","4297","65.0","73.9","56.1"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-06","285","45","97","4322","70.3","81.0","59.5"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-07","696","62","102","0","78.3","88.7","67.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-08","1002","54","92","0","74.9","85.4","64.3"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-09","1109","42","90","61","66.5","76.5","56.5"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-10","1116","29","80","295","56.9","65.1","48.6"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-11","1116","24","67","955","40.5","50.4","30.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2012-12","1116","23","63","1774","38.6","45.3","31.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-01","0","6","66","2761","33.2","40.9","25.4"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-02","0","7","55","3700","31.5","38.6","24.3"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-03","0","24","59","4525","38.4","46.0","30.8"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-04","3","27","83","4936","51.4","62.0","40.8"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-05","67","35","93","5132","60.7","71.7","49.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-06","268","49","94","5154","71.0","80.6","61.4"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-07","676","58","97","0","78.2","86.4","69.9"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-08","884","52","88","2","71.7","80.6","62.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-09","962","41","93","114","63.8","74.7","53.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-10","982","30","85","410","56.1","66.3","46.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-11","982","17","70","1111","41.6","50.8","32.5"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2013-12","982","14","68","2080","33.7","41.5","26.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-01","0","-1","62","3337","24.5","33.2","15.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-02","0","2","53","4414","26.5","35.7","17.3"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-03","0","8","64","5370","34.2","43.0","25.4"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-04","5","30","82","5824","50.0","61.4","38.7"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-05","33","41","88","5955","61.7","72.2","51.1"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-06","202","48","90","5960","70.5","81.0","60.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-07","493","55","94","0","74.4","84.1","64.6"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-08","687","53","90","2","71.2","81.7","60.6"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-09","799","43","92","67","66.6","77.1","56.1"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-10","810","34","78","352","56.2","65.3","47.0"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-11","810","18","72","1067","41.2","49.8","32.6"
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2014-12","810","20","65","1906","37.9","43.9","32.0"
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-01",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-02",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-03",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-04",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-05",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-06",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-08",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-09",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-10",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-11",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2012-12",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-01",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-02",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-03",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-04",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-05",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-06",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-07",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-08",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-09",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-10",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-11",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2013-12",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-01",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-02",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-03",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-04",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-05",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-06",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-07",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-08",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-09",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-10",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-11",,,,,,,
"US1NJMS0036","PARSIPPANY TROY HILLS TWP 2.1 E, NJ US","2014-12",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-05",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-06",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-09",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-10",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-11",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2013-12",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-01",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-02",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-03",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-04",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-05",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-06",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-07",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-10",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-11",,,,,,,
"US1NYWC0003","WHITE PLAINS 3.1 NNW, NY US","2014-12",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2012-08",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2012-09",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2012-10",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2012-11",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2012-12",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-01",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-02",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-03",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-04",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-06",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-07",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-08",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-09",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-10",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-11",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2013-12",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-01",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-02",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-03",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-04",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-05",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-06",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-07",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-08",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-09",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-10",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-11",,,,,,,
"US1NJUN0017","CRANFORD TWP 1.1 NNW, NJ US","2014-12",,,,,,,
"USC00282023","CRANFORD, NJ US","2012-01",,,,,,,
"USC00282023","CRANFORD, NJ US","2012-02",,"18","64",,"39.5","50.0","29.0"
"USC00282023","CRANFORD, NJ US","2012-03",,"21","79",,"50.2","61.8","38.5"
"USC00282023","CRANFORD, NJ US","2012-04",,"31","92",,"53.6","66.2","40.9"
"USC00282023","CRANFORD, NJ US","2012-05",,"44","93",,"65.4","74.7","56.2"
"USC00282023","CRANFORD, NJ US","2012-06",,"46","97",,"70.7","82.1","59.3"
"USC00282023","CRANFORD, NJ US","2012-07",,"60","103","0","78.5","90.6","66.4"
"USC00282023","CRANFORD, NJ US","2012-10",,"28","80",,"56.7","66.6","46.8"
"USC00282023","CRANFORD, NJ US","2013-01","0","6","67",,"34.4","43.8","25.1"
"USC00282023","CRANFORD, NJ US","2013-02","0","12","57",,"33.2","39.2","27.3"
"USC00282023","CRANFORD, NJ US","2013-03","0","25","64",,"40.4","47.2","33.6"
"USC00282023","CRANFORD, NJ US","2013-04","15","27","85",,"54.1","63.1","45.1"
"USC00282023","CRANFORD, NJ US","2013-05","64","42","87",,"62.4","70.8","53.9"
"USC00282023","CRANFORD, NJ US","2013-06","315","55","93",,"73.2","81.7","64.6"
"USC00282023","CRANFORD, NJ US","2013-07","750","61","99","0","79.0","86.6","71.5"
"USC00282023","CRANFORD, NJ US","2013-08","1000","56","86","0","73.0","80.8","65.3"
"USC00282023","CRANFORD, NJ US","2013-09","1093","46","91","81","65.4","75.0","55.9"
"USC00282023","CRANFORD, NJ US","2013-10","1123","37","82","295","59.0","67.1","51.0"
"USC00282023","CRANFORD, NJ US","2013-11","1123","20","69","903","44.7","53.7","35.7"
"USC00282023","CRANFORD, NJ US","2013-12","1123","10","70","1781","36.7","43.9","29.4"
"USC00282023","CRANFORD, NJ US","2014-01","0","-2","61","2949","27.3","36.3","18.4"
"USC00282023","CRANFORD, NJ US","2014-02","0","12","55","3897","31.1","38.7","23.6"
"USC00282023","CRANFORD, NJ US","2014-03","0","11","62","4789","36.2","45.6","26.8"
"USC00282023","CRANFORD, NJ US","2014-04","8","29","80","5179","52.3","62.9","41.6"
"USC00282023","CRANFORD, NJ US","2014-05","58","42","87","5285","63.2","72.4","54.0"
"USC00282023","CRANFORD, NJ US","2014-06","257","52","91","5287","71.6","80.0","63.1"
"USC00282023","CRANFORD, NJ US","2014-07","597","59","94","0","76.0","84.5","67.4"
"USC00282023","CRANFORD, NJ US","2014-08",,,"91",,,"82.7",
"USC00282023","CRANFORD, NJ US","2014-09",,,"92",,,"78.0",
"USC00282023","CRANFORD, NJ US","2014-10",,,"80",,,"67.1",
"USC00282023","CRANFORD, NJ US","2014-11",,,"73",,,"51.8",
"USC00282023","CRANFORD, NJ US","2014-12",,,"63",,,"48.1",
"US1NJUN0018","UNION TWP 1.1 NW, NJ US","2012-08",,,,,,,
"US1NJUN0018","UNION TWP 1.1 NW, NJ US","2012-09",,,,,,,
"US1NJUN0018","UNION TWP 1.1 NW, NJ US","2013-04",,,,,,,
"US1NJUN0018","UNION TWP 1.1 NW, NJ US","2013-05",,,,,,,
"USC00301309","CENTERPORT, NY US","2012-01","0","12","62","2409","35.4","42.9","27.9"
"USC00301309","CENTERPORT, NY US","2012-02","0","19","61","3182","38.3","45.9","30.8"
"USC00301309","CENTERPORT, NY US","2012-03","0","24","76","3717","47.7","56.7","38.8"
"USC00301309","CENTERPORT, NY US","2012-04","10","37","85","4087","53.0","62.3","43.6"
"USC00301309","CENTERPORT, NY US","2012-05","64","43","88","4210","62.8","70.5","55.1"
"USC00301309","CENTERPORT, NY US","2012-06","216","52","95","4233","69.3","78.6","59.9"
